date;US;Mexico;Belgium;Afghanistan;Netherlands
2022-01-05;511496140.0;149382709.0;22022157.0;4674518.0;29885993.0
2022-01-06;512853667.0;150180676.0;22022157.0;4674518.0;29887885.0
2022-01-07;514250936.0;150180676.0;22179940.0;4674518.0;29920720.0
2022-01-08;515626354.0;150778213.0;22179940.0;4674518.0;30775918.0
2022-01-09;516880607.0;150778213.0;22179940.0;4903368.0;30776832.0
2022-01-10;517806953.0;150778213.0;22610683.0;4903368.0;30776854.0
2022-01-11;518810544.0;150778213.0;22610683.0;4925111.0;30779014.0
2022-01-12;520184304.0;150778213.0;22737253.0;4925111.0;31830695.0
2022-01-13;521596415.0;150778213.0;23028528.0;4925111.0;31831042.0
2022-01-14;522935566.0;150778213.0;23028528.0;4954809.0;31831453.0
2022-01-15;524142041.0;150778213.0;23028528.0;4954809.0;31867491.0
2022-01-16;524166850.0;150180676.0;23281887.0;4954809.0;32461501.0
2022-01-17;524267076.0;152755675.0;23374560.0;4985047.0;32468739.0
2022-01-18;526559103.0;156419272.0;23374560.0;4985047.0;32469425.0
2022-01-19;527693663.0;157145915.0;23563712.0;5004050.0;33028435.0
2022-01-20;529155490.0;157875271.0;23637466.0;5004050.0;33028435.0
2022-01-21;530130196.0;157875271.0;23637466.0;5004050.0;33028921.0
2022-01-22;531141618.0;158656184.0;23637466.0;5004050.0;33028792.0
2022-01-23;531801232.0;160480629.0;23637466.0;5004050.0;33280308.0
2022-01-24;532552168.0;160816753.0;23858191.0;5046054.0;33281660.0
2022-01-25;532573090.0;160816753.0;23858191.0;5046054.0;33281660.0
2022-01-26;534242387.0;161997209.0;23965376.0;5074196.0;33531659.0
2022-01-27;533570351.0;162890871.0;23965376.0;5074196.0;33532028.0
2022-01-28;534583711.0;164844649.0;24006514.0;5081064.0;33534029.0
2022-01-29;535419524.0;164844649.0;24006514.0;5081064.0;33670408.0
2022-01-30;536077178.0;165543906.0;24006514.0;5081064.0;33670408.0
2022-01-31;536567410.0;165750330.0;24145954.0;5125146.0;33671081.0
2022-02-01;537212904.0;166102210.0;24175725.0;5125146.0;33671439.0
2022-02-02;537917499.0;166768826.0;24225289.0;5152297.0;33918125.0
2022-02-03;538682130.0;167682458.0;24225289.0;5152297.0;33918463.0
2022-02-04;539263713.0;168535697.0;24259484.0;5152297.0;33918748.0
2022-02-05;539943028.0;168535697.0;24259484.0;5152297.0;33923466.0
2022-02-06;540397825.0;169627892.0;24259484.0;5152297.0;34014207.0
2022-02-07;540772876.0;169681294.0;24259484.0;5152297.0;34014480.0
2022-02-08;541333682.0;169815314.0;24389053.0;5216998.0;34014781.0
2022-02-09;541976623.0;170203675.0;24435451.0;5216998.0;34150405.0
2022-02-10;542681334.0;170713604.0;24470460.0;5216998.0;34150583.0
2022-02-11;543159384.0;171453754.0;24470460.0;5216998.0;34153208.0
2022-02-12;543803863.0;172046323.0;24470460.0;5216998.0;34218429.0
2022-02-13;544254690.0;172480864.0;24470460.0;5216998.0;34218516.0
2022-02-14;544563895.0;172673715.0;24591731.0;5321308.0;34219507.0
2022-02-15;544563895.0;172673715.0;24591731.0;5321308.0;34219507.0
2022-02-16;544563895.0;172673715.0;24591731.0;5321308.0;34219507.0
2022-02-17;547050787.0;174967379.0;24657348.0;5321308.0;34300917.0
2022-02-18;547550085.0;174967379.0;24730040.0;5321308.0;34300917.0
2022-02-19;548045280.0;176177592.0;24730040.0;5321308.0;34304051.0
2022-02-20;548098222.0;177918897.0;24730040.0;5321308.0;34341002.0
2022-02-21;548154647.0;178130383.0;24802493.0;5412309.0;34341523.0
2022-02-22;549000060.0;178130383.0;24825612.0;5412309.0;34341640.0
2022-02-23;549471928.0;179274307.0;24848632.0;5412309.0;34379786.0
2022-02-24;549992747.0;179274307.0;24857641.0;5412309.0;34379918.0
2022-02-25;550154309.0;180066010.0;24923379.0;5412309.0;34381759.0
2022-02-26;550650584.0;180066010.0;24923379.0;5412309.0;34409329.0
2022-02-27;550696324.0;181637603.0;24923379.0;5535254.0;34409596.0
2022-02-28;551139583.0;181945907.0;25008126.0;5535254.0;34409596.0
2022-03-01;551473977.0;182185704.0;25024444.0;5535254.0;34409596.0
2022-03-02;551870651.0;182472333.0;25031040.0;5535254.0;34409679.0
2022-03-03;552315151.0;182771895.0;25040797.0;5535254.0;34442019.0
2022-03-04;552666682.0;183043385.0;25040797.0;5535254.0;34442261.0
2022-03-05;553006972.0;183043385.0;25063243.0;5535254.0;34463694.0
2022-03-06;553229683.0;183509755.0;25063243.0;5597130.0;34463786.0
2022-03-07;553425305.0;183509755.0;25090382.0;5597130.0;34463786.0
2022-03-08;553712260.0;183907915.0;25095416.0;5597130.0;34463839.0
2022-03-09;554017734.0;184272842.0;25100936.0;5597130.0;34465093.0
2022-03-10;554368507.0;184812990.0;25106723.0;5597130.0;34465213.0
2022-03-11;554508987.0;185478361.0;25127401.0;5597130.0;34465334.0
2022-03-12;554889994.0;186141053.0;25127401.0;5597130.0;34465623.0
2022-03-13;555084571.0;186402474.0;25127401.0;5597130.0;34465623.0
2022-03-14;555226161.0;186532017.0;25153368.0;5597130.0;34465623.0
2022-03-15;555511880.0;186796040.0;25159369.0;5597130.0;34465673.0
2022-03-16;555742201.0;187180552.0;25159369.0;5597130.0;34523819.0
2022-03-17;556002303.0;187650994.0;25163382.0;5597130.0;34523965.0
2022-03-18;556210028.0;188160158.0;25178307.0;5731146.0;34524414.0
2022-03-19;556460943.0;188160158.0;25178307.0;5731146.0;34524414.0
2022-03-20;556460943.0;188160158.0;25178307.0;5731146.0;34540781.0
2022-03-21;556460943.0;188763277.0;25199371.0;5731146.0;34540781.0
2022-03-22;556460943.0;188885665.0;25199371.0;5731146.0;34540910.0
2022-03-23;556460943.0;188885665.0;25204526.0;5731146.0;34541070.0
2022-03-24;557084678.0;189401299.0;25207403.0;5731146.0;34541243.0
2022-03-25;557274228.0;189401299.0;25216760.0;5731146.0;34562378.0
2022-03-26;557542983.0;189804498.0;25216760.0;5731146.0;34562539.0
2022-03-27;557684296.0;190197035.0;25216760.0;5751015.0;34562990.0
2022-03-28;558051039.0;190441475.0;25235826.0;5751015.0;34563233.0
2022-03-29;558239925.0;191907868.0;25235826.0;5751015.0;34563391.0
2022-03-30;558469759.0;191907868.0;25235826.0;5751015.0;34563391.0
2022-03-31;558469759.0;191907868.0;25244612.0;5751015.0;34563391.0
2022-04-01;559301843.0;191907868.0;25244612.0;5751015.0;34615080.0
2022-04-02;559792380.0;192718525.0;25244612.0;5751015.0;34615080.0
2022-04-03;560194562.0;192718525.0;25244612.0;5751015.0;34615080.0
2022-04-04;560518345.0;192718525.0;25266830.0;5872684.0;34615338.0
2022-04-05;561028264.0;193280535.0;25266830.0;5872684.0;34615386.0
2022-04-06;561536430.0;193447548.0;25266830.0;5872684.0;34615538.0
2022-04-07;562135840.0;193447548.0;25271303.0;5872684.0;35779342.0
2022-04-08;562684026.0;193447548.0;25271303.0;5872684.0;35779342.0
2022-04-09;563257897.0;193447548.0;25271303.0;5872684.0;35779342.0
2022-04-10;563669150.0;193447548.0;25271303.0;5872684.0;35779695.0
2022-04-11;564006598.0;193854310.0;25281028.0;5872684.0;35779749.0
2022-04-12;564619436.0;193931912.0;25281028.0;5872684.0;35780171.0
2022-04-13;565259100.0;193931912.0;25281028.0;5872684.0;35780553.0
2022-04-14;565935151.0;193931912.0;25285033.0;5940400.0;36114188.0
2022-04-15;566441097.0;193931912.0;25285033.0;5940400.0;36114590.0
2022-04-16;567085142.0;193931912.0;25285033.0;5940400.0;36114590.0
2022-04-17;567336156.0;193931912.0;25285033.0;5940400.0;36114590.0
2022-04-18;567566167.0;193931912.0;25291789.0;5948889.0;36114880.0
2022-04-19;568098880.0;193931912.0;25291789.0;5948889.0;36115279.0
2022-04-20;568560220.0;196438782.0;25295563.0;5948889.0;36115581.0
2022-04-21;569199905.0;196998244.0;25295563.0;5948889.0;36115581.0
2022-04-22;569639160.0;197496797.0;25295563.0;5948889.0;36115848.0
2022-04-23;570180860.0;198041792.0;25295563.0;5948889.0;36116229.0
2022-04-24;570566319.0;198353262.0;25295563.0;5948889.0;36116538.0
2022-04-25;570762728.0;198353262.0;25305076.0;5948889.0;36116594.0
2022-04-26;571538105.0;198511220.0;25305076.0;5948889.0;36116848.0
2022-04-27;572216508.0;198511220.0;25305076.0;5986139.0;36358081.0
2022-04-28;572713102.0;198511220.0;25309270.0;5986139.0;36367095.0
2022-04-29;573237413.0;198511220.0;25309270.0;5986139.0;36367326.0
2022-04-30;573733020.0;198511220.0;25309270.0;5986139.0;36367503.0
2022-05-01;574068375.0;198511220.0;25309270.0;5986139.0;36367676.0
2022-05-02;574248359.0;201861103.0;25317681.0;5986139.0;36367676.0
2022-05-03;575194222.0;201861103.0;25317681.0;5986139.0;36553030.0
2022-05-04;575194227.0;201861103.0;25317681.0;6014224.0;36553172.0
2022-05-05;575722981.0;201861103.0;25319924.0;6021468.0;36553329.0
2022-05-06;576049635.0;201861103.0;25319924.0;6021468.0;36553450.0
2022-05-07;576524076.0;201861103.0;25319924.0;6021468.0;36553543.0
2022-05-08;576823636.0;201861103.0;25319924.0;6023425.0;36553543.0
2022-05-09;577032767.0;201861103.0;25326608.0;6023425.0;36553574.0
2022-05-10;577469829.0;201861103.0;25326608.0;6023425.0;36666500.0
2022-05-11;577612775.0;201861103.0;25329360.0;6029737.0;36666641.0
2022-05-12;578078523.0;201861103.0;25329360.0;6029737.0;36666760.0
2022-05-13;578473331.0;205629496.0;25329360.0;6029737.0;36666889.0
2022-05-14;578926133.0;205629496.0;25329360.0;6029737.0;36666956.0
2022-05-15;579215121.0;205629496.0;25335218.0;6029737.0;36667125.0
2022-05-16;579386312.0;206941649.0;25335218.0;6066579.0;36667166.0
2022-05-17;579387321.0;206941649.0;25336921.0;6066579.0;36667348.0
2022-05-18;580322996.0;206941649.0;25336921.0;6066579.0;36667470.0
2022-05-19;580782004.0;206941649.0;25336921.0;6066579.0;36826597.0
2022-05-20;581024931.0;206941649.0;25336921.0;6066579.0;36826723.0
2022-05-21;581524778.0;206941649.0;25336921.0;6066579.0;36826809.0
2022-05-22;581814241.0;206941649.0;25336921.0;6066579.0;36826809.0
2022-05-23;581973890.0;206941649.0;25347057.0;6066579.0;36826850.0
2022-05-24;582517942.0;208185593.0;25347057.0;6118557.0;36826987.0
2022-05-25;582908236.0;208185593.0;25350274.0;6118557.0;36827124.0
2022-05-26;583492627.0;208185593.0;25350274.0;6118557.0;36827124.0
2022-05-27;583977439.0;208185593.0;25350274.0;6118557.0;36826999.0
2022-05-28;583978243.0;208185593.0;25350274.0;6118557.0;36827064.0
2022-05-29;583978293.0;208185593.0;25350274.0;6118557.0;36827182.0
2022-05-30;583978293.0;208630697.0;25370358.0;6118557.0;36827232.0
2022-05-31;584812994.0;208630697.0;25370358.0;6118557.0;36827340.0
2022-06-01;585267265.0;208630697.0;25370358.0;6118557.0;36827377.0
2022-06-02;585658502.0;208630697.0;25396018.0;6171652.0;36827510.0
2022-06-03;585899649.0;208630697.0;25396018.0;6171652.0;36827703.0
2022-06-04;586294142.0;208630697.0;25396018.0;6171652.0;36827707.0
2022-06-05;586528515.0;208630697.0;25396018.0;6171652.0;36827707.0
2022-06-06;586644775.0;208630697.0;25447903.0;6171652.0;36827817.0
2022-06-07;587024408.0;208630697.0;25447903.0;6171652.0;36827928.0
2022-06-08;587226245.0;208630697.0;25468773.0;6171652.0;35879489.0
2022-06-09;587498636.0;208630697.0;25468773.0;6171652.0;35879568.0
2022-06-10;587855889.0;208630697.0;25468773.0;6171652.0;35879676.0
2022-06-11;588504311.0;208630697.0;25468773.0;6171652.0;35879676.0
2022-06-12;588504311.0;208630697.0;25525690.0;6171652.0;35879676.0
2022-06-13;588504311.0;209030212.0;25525690.0;6171652.0;35879733.0
2022-06-14;588504311.0;209030212.0;25525690.0;6171652.0;35879871.0
2022-06-15;588504311.0;209030212.0;25551465.0;6171652.0;35879927.0
2022-06-16;589671384.0;209030212.0;25551465.0;6295222.0;35879984.0
2022-06-17;589671384.0;209030212.0;25551465.0;6295222.0;35879798.0
2022-06-18;589671384.0;209030212.0;25551465.0;6295222.0;35879798.0
2022-06-19;589671384.0;209030212.0;25592104.0;6295222.0;35879798.0
2022-06-20;589671384.0;209030212.0;25592104.0;6295222.0;35879873.0
2022-06-21;589867135.0;209179257.0;25592104.0;6355931.0;35879956.0
2022-06-22;589980134.0;209179257.0;25612319.0;6355931.0;35880055.0
2022-06-23;591328220.0;209179257.0;25612319.0;6355931.0;35880133.0
2022-06-24;591329145.0;209179257.0;25612319.0;6355931.0;35880227.0
2022-06-25;591329145.0;209179257.0;25612319.0;6355931.0;35880227.0
